-------------------------当前TTI0----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
56   47.404    13.1145      0.687      68      0
57   50.0879    9.78849      0.593536      49      450
58   18.3742    15.3288      0.671      68      0
59   61.9213    9.67851      0.646      52      483
60   39.8016    8.40391      0.572      45      481
61   64.5368    8.14973      0.541      34      375
62   44.9365    9.32076      0.616107      65      627
63   39.3559    8.66101      0.618      23      239
64   14    10.5988      0.614      54      458
65   13.0208    11.0732      0.63      59      0
66   34.5774    9.95841      0.589286      49      442
67   68.0298    13.5476      0.639      62      0
68   28    10.4584      0.573429      58      499
69   68.8175    9.55242      0.59      73      687
70   63.0971    8.75812      0.636      46      472
71   38.6588    15.14      0.677      55      326
72   65.2616    8.32518      0.576      61      659
73   31.5078    11.7472      0.651714      53      0
74   44.4541    9.65439      0.613      50      466
75   47.5846    12.3538      0.62      55      0
76   28.3219    13.3169      0.672      51      344
77   57.1433    7.44338      0.503      57      689
78   47.7696    11.7765      0.649      53      0
79   24.6197    14.0501      0.547857      74      0
80   33.7165    9.83988      0.650667      1      9
81   42.1456    10.021      0.52      0      0
-------------------------当前BBU0----------------------------------
-------------------------当前BBU1----------------------------------
-------------------------当前BBU2----------------------------------
-------------------------当前BBU3----------------------------------
82   16.8582    17.4418      1.17966      43      221
83   67.6252    20.5626      1.237      43      188
84   51.8756    21.6145      1.24513      29      120
85   44.1222    16.6857      1.166      39      210
86   31.305    25.5768      1.25914      63      0
87   18.2538    20.4448      1.194      40      176
88   25.672    19.5133      1.1215      42      193
89   20.4083    18.1335      1.15333      46      228
90   44.4707    22.3289      1.28743      54      0
91   56.7389    18.8809      1.19967      41      195
92   37.6962    26.7485      1.20933      65      0
93   53.5397    23.0821      1.166      51      0
94   46.4591    21.4894      1.245      50      0
95   11.9    17.9098      1.15567      42      211
96   54.0951    19.3522      1.12428      34      158
97   15.3522    25.0416      1.243      68      0
98   53.3655    17.9373      1.21057      39      0
99   34.7541    20.6387      1.22033      46      0
100   62.1109    20.9991      1.232      53      227
101   46.2689    16.0602      1.12371      42      235
102   25.6338    20.488      1.234      55      0
103   50.5941    24.1223      1.154      53      0
104   59.43    21.9261      1.1905      50      0
105   50.7102    18.2849      1.16829      29      142
106   48.061    16.6524      1.12167      43      232
107   20.6708    26.3169      1.21183      56      0
108   65.0398    22.4663      1.2005      40      160
109   40.8886    18.8623      1.1955      43      205
110   42.9802    20.0197      1.22067      49      0
111   46.7273    15.754      1.053      39      222
112   37.4156    23.136      1.13467      51      0
113   42.1456    20.0312      1.21483      48      215
114   42.7229    26.3028      1.218      56      0
115   38.0841    20.5956      1.11771      55      240
116   25.5476    21.8291      1.07862      45      185
117   45.3436    22.5291      1.1802      66      0
118   63.0194    24.3849      1.212      52      0
119   40.9664    22.982      1.14602      48      187
120   50.4194    18.2549      1.213      39      192
121   56.4618    18.2506      1.09486      49      241
122   43.1793    18.9002      1.04833      42      0
123   14.1739    18.5057      0.965      42      204
-------------------------当前BBU4----------------------------------
-------------------------当前BBU5----------------------------------
-------------------------当前BBU6----------------------------------
-------------------------当前BBU7----------------------------------
-------------------------当前BBU8----------------------------------
-------------------------当前TTI60----------------------------------
Id 距离     平均吞吐量     总比特数      速度      优先级
1   28.7767    9.23165      0.562      40      0
2   48.7494    11.1596      0.623      46      370
3   25.9756    10.2533      0.5354      45      0
4   60.3991    8.11037      0.605      45      499
5   48.462    10.6646      0.576286      59      497
6   64.1752    8.9262      0.606      60      604
7   50.5747    10.4831      0.6      41      351
8   36.7283    9.02565      0.603      44      438
9   66.3931    8.40934      0.57      45      481
10   35.837    13.5205      0.584286      48      319
11   23.5308    8.77441      0.514596      55      564
12   58.7541    11.7006      0.595      53      0
13   46.7273    6.7539      0.628      37      493
14   23.2691    6.73139      0.552      43      574
15   45.192    11.0837      0.615      41      332
16   51.9747    9.30852      0.570571      44      425
17   17.5559    13.0121      0.628      59      0
18   1.56525    10.6759      0.5292      45      0
19   34.3286    11.5874      0.62      55      0
20   66.0824    8.66093      0.570143      46      478
21   47.4195    5.69966      0.576611      40      631
22   20.3843    6.46717      0.546      40      556
23   72.3747    9.98181      0.588      54      486
24   58.3483    6.74609      0.58      48      640
25   51.1767    10.4708      0.5716      46      395
26   8.16333    11.4964      0.6346      58      454
27   65.8149    8.59475      0.562      44      460
28   10.0225    7.45884      0.5505      48      579
29   51.3869    13.2073      0.66      59      402
30   55.5828    7.91745      0.617      47      534
31   52.8766    12.2769      0.560238      54      0
32   51.1    14.7227      0.654107      63      0
33   41.766    11.9401      0.626      65      489
34   39.2562    11.0723      0.575286      50      406
35   46.9366    9.37395      0.579714      30      288
36   32.9    14.139      0.660714      62      0
37   47.9334    8.21551      0.56      52      569
38   25.9    9.48546      0.551      60      569
39   48.6236    12.4643      0.608      55      0
40   50.8838    9.9585      0.567714      54      488
41   37.8583    8.62407      0.543      0      0
42   19.8114    9.59472      0.5055      0      0
43   32.7283    7.9808      0.559429      49      552
44   46.3324    11.9748      0.576      55      0
45   55.7545    10.5732      0.639      35      297
46   54.4472    7.86314      0.599      43      492
47   51.1767    10.5032      0.596857      57      488
48   50.5214    10.6686      0.600428      49      413
49   35.2024    7.57467      0.53025      47      558
50   35.4244    8.73172      0.617      58      597
51   31.258    10.8572      0.601      47      389
52   33.6073    7.74285      0.58925      42      488
53   53.4068    8.04386      0.566571      49      548
54   65.6696    10.0382      0.556732      35      313
55   45.2408    9.02601      0.622      41      408
56   47.404    11.8031      0.687      56      427
57   50.0879    8.80964      0.593536      39      398
58   18.3742    13.7959      0.671      47      306
59   61.9213    8.71066      0.646      46      475
60   39.8016    12.9635      0.602857      54      0
61   64.5368    7.33476      0.541      47      576
62   44.9365    14.7887      0.680107      64      0
63   39.3559    13.5949      0.676      58      0
64   14    9.53892      0.614      56      528
65   13.0208    9.96588      0.63      57      514
66   34.5774    8.96257      0.589286      63      632
67   68.0298    12.1928      0.639      52      383
68   28    9.41256      0.573429      44      420
